date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2025-06-11,203.5,204.5,198.41,198.78,60989857.0,-0.002108433734939741,0.9308358698197141,1,202.8027777777778,201.90562500000001,0.9308358698197141,-0.0,1.0,0,36.98664651045603,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,205.43444444444447,217.16118417428243,193.7077047146065,4.456380259319082,199.2,192.51542961102137,212.56914077795724,205.8845703889786,185.83085922204273,195.07,195.07
2025-06-10,200.6,204.35,200.57,202.67,54672608.0,0.01956937317637575,0.9490517443221724,1,202.39499999999998,201.22562499999998,0.9490517443221724,0.0,1.0,0,43.095845903922005,0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,0.0,1.0182361417170749,0,205.07111111111112,216.50642915502377,193.63579306719848,4.535924526510575,198.78,191.97611321023413,212.38777357953174,205.58388678976587,185.17222642046826,195.2586,195.2586
2025-06-09,204.39,206.0,200.02,201.45,72862557.0,-0.006019637834904001,0.943338796534769,1,201.92277777777778,200.53875,0.943338796534769,-0.0,1.0,0,38.37682547282738,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,204.71074074074073,215.96511526593594,193.45636621554553,4.639072774616962,202.67,195.71139083807455,216.58721832385086,209.62860916192543,188.7527816761491,195.443428,195.443428
2025-06-06,203.0,205.7,202.05,203.92,46607693.0,0.012261106974435387,0.954905174432217,1,201.38777777777779,200.29500000000002,0.954905174432217,0.0,1.0,0,40.12561060711792,0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,0.0,1.0182361417170749,0,204.48481481481483,215.5470647639392,193.42256486569045,4.611281862144322,201.45,194.5330772067835,215.28384558643296,208.36692279321647,187.61615441356702,195.86569088000002,195.86569088000002
2025-06-05,203.5,204.75,200.15,200.63,55221235.0,-0.016133777952138106,0.9394989463825799,1,200.73166666666665,200.01125,0.9394989463825799,-0.0,1.0,0,38.324816707398355,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,204.13185185185188,215.05453234912656,193.2091713545772,4.610476014848298,203.92,197.00428597772753,217.75142804454487,210.83571402227244,190.0885719554551,196.27106324480002,196.27106324480002
2025-06-04,202.91,206.24,202.1,202.82,43603985.0,0.010915615810197954,0.9497541559353779,1,200.45388888888888,200.12,0.9497541559353779,0.0,1.0,0,42.19665726069025,0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,0.0,1.0182361417170749,0,203.89888888888888,214.65395361598158,193.14382416179618,4.681870585216278,200.63,193.60719412217557,214.67561175564884,207.65280587782442,186.58438824435115,196.66022071500802,196.66022071500802
2025-06-03,201.35,203.77,200.955,203.27,46381567.0,0.002218716102948548,0.9518613907749941,1,200.34833333333333,200.261875,0.9518613907749941,0.0,1.0,0,42.811020232458056,0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,0.0,1.0182361417170749,0,203.70074074074074,214.29653714822797,193.1049443332535,4.548522686272258,202.82,195.9972159705916,216.46556805881676,209.64278402940838,189.17443194118323,197.23500747210755,197.23500747210755
2025-06-02,200.28,202.13,200.12,201.7,35423294.0,-0.007723717223397597,0.9445094825567781,1,200.38277777777776,200.270625,0.9445094825567781,-0.0,1.0,0,36.66441593517891,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,203.35037037037037,213.55477389547454,193.1459668452662,4.448628208681383,203.27,196.59705768697793,216.61588462604416,209.9429423130221,189.92411537395586,197.7753070237811,197.7753070237811
2025-05-30,199.37,201.96,196.78,200.85,70819942.0,-0.004214179474467006,0.9405291500819479,1,200.37444444444446,200.305,0.9405291500819479,-0.0,1.0,0,36.880235453927995,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,202.92222222222222,212.52239248820223,193.3220519562422,4.5008690509184275,201.7,194.94869642362235,215.20260715275526,208.45130357637763,188.1973928472447,206.24,206.24
2025-05-29,203.575,203.81,198.51,199.95,51477938.0,-0.004480955937266606,0.9363146804027159,1,200.285,200.208125,0.9363146804027159,-0.0,1.0,0,40.271940667490725,-0.0,1.0047817682368503,0,216.23,195.07,False,False,1.0047817682368503,-0.0,1.0182361417170749,0,202.50777777777773,211.6061428459416,193.40941270961386,4.557949832995684,200.85,194.01307525050646,214.52384949898703,207.68692474949353,187.17615050101296,206.0508,206.0508
