date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2024-10-15,5.85,6.0363,5.75,5.94,12672959.0,-0.0,1.1171549939806216,0,6.037272727272727,16.675833333333333,1.1171549939806216,0.011647254575707033,1.6568463723465852,0,45.23809523809522,-0.0,1.0372169736583872,0,46.05,5.75,False,False,1.0372169736583872,-0.0,1.1612177869898799,0,6.2675,7.151850043821931,5.38314995617807,0.922358605253733,6.01,4.6264620921194,8.777075815761199,7.393537907880599,3.2429241842388006,6.103281446191607,6.103281446191607
2024-10-14,5.75,5.89,5.7301,5.85,10128804.0,-0.0,1.1171549939806216,0,5.983636363636364,15.617777777777778,1.1171549939806216,-0.0,1.6568463723465852,0,33.33333333333333,-0.0,1.0372169736583872,0,44.29,5.7301,False,False,1.0372169736583872,-0.0,1.1612177869898799,0,6.1735,6.768320140889561,5.578679859110439,0.8714687048784663,5.94,4.632796942682301,8.554406114635398,7.2472030573177,3.3255938853646017,6.0699,6.0699
2024-10-11,5.45,5.63,5.44,5.61,6388873.0,-0.0,1.1171549939806216,0,5.9327272727272735,14.59527777777778,1.1171549939806216,-0.0,1.6568463723465852,1,13.84615384615384,-0.0,1.0372169736583872,-1,44.29,5.44,False,True,1.0372169736583872,-0.0,1.1612177869898799,0,6.114,6.683785924719007,5.544214075280993,0.8385066545300044,5.85,4.592240018204993,8.365519963590014,7.107759981795006,3.3344800364099862,6.0363,6.0363
2024-10-10,5.41,5.41,5.22,5.29,6222411.0,-0.0,1.1171549939806216,0,5.875454545454545,13.562777777777777,1.1171549939806216,-0.057040998217468886,1.5623382013749438,1,11.1111111111111,0.057040998217468886,1.0963808652039637,-1,44.29,5.22,False,True,1.0963808652039637,-0.0,1.1612177869898799,1,6.0385,6.6246151764012895,5.4523848235987105,0.8064704649207185,5.61,4.4002943026189225,8.029411394762157,6.819705697381078,3.1905886052378447,5.91704,5.91704
2024-10-09,5.49,5.53,5.385,5.4,5868876.0,0.0,1.1171549939806216,0,5.815454545454545,12.515833333333333,1.1171549939806216,0.020793950850661602,1.5948253851464456,1,13.253012048192815,-0.020793950850661602,1.0735827753793066,0,44.29,5.22,False,False,1.0735827753793066,0.020793950850661602,1.1853640925794615,1,5.9704999999999995,6.520462726016894,5.420537273983105,0.7660082888549529,5.29,4.140987566717571,7.588024866564859,6.4390124332824294,2.991975133435141,5.777632,5.777632
2024-10-08,5.56,5.61,5.4801,5.52,5994453.0,0.0,1.1171549939806216,0,5.782727272727272,11.476666666666667,1.1171549939806216,0.022222222222222143,1.630265949260811,0,26.136363636363598,0.0,1.0735827753793066,0,44.29,5.22,False,False,1.0735827753793066,0.022222222222222143,1.211705516859005,0,5.9385,6.514495659712765,5.362504340287236,0.7262934110795991,5.4,4.310559883380602,7.578880233238798,6.489440116619399,3.221119766761203,5.6661056,5.6661056
2024-10-07,5.6,5.72,5.5649,5.62,5076272.0,0.0,1.1171549939806216,0,5.75,10.512777777777778,1.1171549939806216,0.0,1.630265949260811,0,37.07865168539328,0.0,1.0735827753793066,0,44.29,5.22,False,False,1.0735827753793066,0.0,1.211705516859005,0,5.921,6.513145252457492,5.3288547475425085,0.6887010245739135,5.52,4.48694846313913,7.586103073721739,6.5530515368608695,3.4538969262782593,5.22,5.22
2024-10-04,5.46,5.55,5.39,5.54,4912196.0,-0.0,1.1171549939806216,0,5.707272727272727,9.495555555555555,1.1171549939806216,-0.0,1.630265949260811,0,45.20547945205478,-0.0,1.0735827753793066,0,44.29,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.891,6.496372612535416,5.285627387464584,0.6559366656757769,5.62,4.636095001486335,7.587809997027331,6.6039049985136655,3.6521900029726693,5.2299999999999995,5.2299999999999995
2024-10-03,5.36,5.42,5.31,5.41,4979537.0,-0.0,1.1171549939806216,0,5.6463636363636365,8.422222222222222,1.1171549939806216,-0.0,1.630265949260811,-1,61.11111111111112,-0.0,1.0735827753793066,0,44.29,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.851,6.472285763564534,5.229714236435466,0.6255126181275071,5.54,4.6017310728087395,7.416537854382522,6.478268927191261,3.6634621456174785,5.2398,5.2398
2024-10-02,5.4,5.53,5.32,5.34,8690922.0,-0.0,1.1171549939806216,0,5.593636363636364,7.359444444444445,1.1171549939806216,0.012939001848428888,1.651359963391727,0,43.99999999999996,-0.0,1.0735827753793066,0,43.98,5.22,False,False,1.0735827753793066,-0.0,1.211705516859005,0,5.7995,6.410841966503184,5.1881580334968165,0.5958331454041138,5.41,4.5162502818938295,7.1974994362123415,6.303749718106171,3.622500563787659,5.249404,5.249404
