date,Open,High,Low,Close,Volume,Moving Average_Returns,Moving Average_Equity,Moving Average_Signal,SMA_Short,SMA_Long,Equity_Curve,RSI_Returns,RSI_Equity,RSI_Signal,RSI,Breakout Range_Returns,Breakout Range_Equity,Breakout Range_Signal,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Returns,Bollinger Bands_Equity,Bollinger Bands_Signal,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2025-08-04,175.16,180.2,174.52,180.0,148174609.0,0.0,1.0,0,,,,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,,,,,,180.0,180.0
2025-08-01,174.09,176.54,170.89,173.72,204528985.0,-0.0,1.0,0,,,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,180.0,180.0,180.0,180.0,180.0,173.72,173.72
2025-07-31,182.9,183.3,175.93,177.87,221685446.0,0.0,1.0,0,,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,173.72,173.72,173.72,173.72,173.72,170.89,170.89
2025-07-30,176.51,179.89,176.04,179.27,174312208.0,0.0,1.0,0,,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,177.87,177.87,177.87,177.87,177.87,170.89,170.89
2025-07-29,177.96,179.38,175.02,175.51,154077512.0,-0.0,1.0,0,,,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,179.27,179.27,179.27,179.27,179.27,171.38639999999998,171.38639999999998
2025-07-28,174.02,177.0,173.97,176.75,140023521.0,0.0,1.0,0,,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,175.51,175.51,175.51,175.51,175.51,171.86294399999997,171.86294399999997
2025-07-25,173.61,174.72,172.96,173.5,122316792.0,-0.0,1.0,0,,,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,176.75,176.75,176.75,176.75,176.75,172.32042623999996,172.32042623999996
2025-07-24,172.44,173.83,171.3,173.74,128984628.0,0.0,1.0,0,,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,173.5,173.5,173.5,173.5,173.5,183.3,183.3
2025-07-23,169.53,171.26,167.97,170.78,154082197.0,-0.0,1.0,0,175.68222222222224,,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,173.74,173.74,173.74,173.74,173.74,183.06,183.06
2025-07-22,171.34,171.39,164.58,167.03,193114327.0,-0.0,1.0,0,174.2411111111111,,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,0.0,170.78,170.78,170.78,170.78,170.78,182.4564,182.4564
2025-07-21,172.75,173.38,171.0,171.38,123126136.0,0.0,1.0,0,173.9811111111111,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,167.03,167.03,167.03,167.03,167.03,181.383816,181.383816
2025-07-18,173.64,174.25,171.26,172.41,146456416.0,0.0,1.0,0,173.37444444444446,,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,171.38,171.38,171.38,171.38,171.38,180.37558704,180.37558704
2025-07-17,172.02,174.16,170.83,173.0,160841119.0,0.0,1.0,0,172.67777777777778,174.2276923076923,1.0,0.0,1.0,0,,0.0,1.0,0,,,False,False,1.0,0.0,1.0,0,,,,0.0,172.41,172.41,172.41,172.41,172.41,179.4278518176,179.4278518176
2025-07-16,171.06,171.75,168.9,171.37,158831509.0,-0.0,1.0,0,172.21777777777777,173.56384615384616,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,5.091428571428567,173.0,165.36285714285714,188.2742857142857,180.63714285714286,157.7257142857143,178.53698070854398,178.53698070854398
2025-07-15,171.19,172.4,169.195,170.7,230627350.0,-0.0,1.0,0,171.54555555555555,173.33153846153849,1.0,-0.0,1.0,0,,-0.0,1.0,0,,,False,False,1.0,-0.0,1.0,0,,,,4.956683673469385,171.37,163.93497448979593,186.24005102040815,178.80502551020408,156.49994897959186,177.69956186603133,177.69956186603133
2025-07-14,165.37,165.49,162.02,164.07,136975754.0,-0.0,1.0,0,170.49777777777774,172.26999999999998,1.0,-0.0,1.0,0,,-0.0,1.0,0,183.3,162.02,False,False,1.0,-0.0,1.0,0,,,,5.222634839650142,170.7,162.86604774052478,186.3679045189504,178.5339522594752,155.03209548104957,176.91238815406945,176.91238815406945
2025-07-11,163.715,167.89,163.47,164.92,193633263.0,0.0,1.0,0,169.51777777777775,171.16615384615383,1.0,0.0,1.0,0,,0.0,1.0,0,183.3,162.02,False,False,1.0,0.0,1.0,0,,,,5.16530377967513,164.07,156.3220443304873,179.56591133902538,171.81795566951268,148.5740886609746,175.7209971017439,175.7209971017439
