Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving Average_Signal,Moving Average_Returns,Moving Average_Equity,SMA_Short,SMA_Long,Equity_Curve,RSI_Signal,RSI_Returns,RSI_Equity,RSI,Breakout Range_Signal,Breakout Range_Returns,Breakout Range_Equity,High_Range,Low_Range,Breakout_Haut,Breakout_Bas,Breakout_Equity,Bollinger Bands_Signal,Bollinger Bands_Returns,Bollinger Bands_Equity,bb_middle,bb_upper,bb_lower,ATR,Entry_Price,Stop_Loss_ATR_L,Take_Profit_ATR_L,Stop_Loss_ATR_S,Take_Profit_ATR_S,PSAR,Stop_Loss
2022-11-16 00:00:00+01:00,9.21399618763184,9.218825436644476,8.837323054411723,8.982197761535645,515792,0.0,0.0,1,-0.022596011854394082,0.8197576536763663,9.097131633758545,8.474655818939208,0.8197576536763663,0,0.022596011854394082,1.0372344011372805,64.76864951022766,0,-0.0,0.9978155324015332,9.383016703726224,8.277144179327358,False,False,0.9978155324015332,0,-0.0,1.0418240348133299,8.849397039413452,9.398115358265342,8.300678720561562,0.23096582270290064,9.189851760864258,8.843403026809908,9.88274922897296,9.536300494918608,8.496954292755555,9.375869586842462,9.375869586842462
2022-11-17 00:00:00+01:00,9.03049056110896,9.03049056110896,8.919419660853453,9.020832061767578,239255,0.0,0.0,1,0.004301207929019002,0.8232836017962332,9.108238697052002,8.52198141415914,0.8232836017962332,0,0.0,1.0372344011372805,67.37587808155769,0,0.0,0.9978155324015332,9.383016703726224,8.277144179327358,False,False,0.9978155324015332,0,0.0,1.0418240348133299,8.874508619308472,9.406074368923353,8.34294286969359,0.22240189967094398,8.982197761535645,8.648594912029228,9.649403460548477,9.31580061104206,8.314992062522812,9.354327725545232,9.354327725545232
2022-11-18 00:00:00+01:00,9.040147457425284,9.05946445465088,8.97736905861235,9.05946445465088,374716,0.0,0.0,1,0.004282575334379146,0.8268093758424845,9.115965366363525,8.57622872988383,0.8268093758424845,0,0.0,1.0372344011372805,63.19996903464728,0,0.0,0.9978155324015332,9.383016703726224,8.349581859501603,False,False,0.9978155324015332,0,0.0,1.0418240348133299,8.902034664154053,9.411588962479248,8.392480365828858,0.21238000655434303,9.020832061767578,8.702262051936064,9.657972081430607,9.339402071599093,8.383692042104549,9.333647538699893,9.333647538699893
2022-11-21 00:00:00+01:00,9.078780883318831,9.426479478199616,8.996685484092554,9.310580253601074,804518,0.0,0.0,1,0.027718614075612047,0.84972738584556,9.1420428276062,8.635627158482869,0.84972738584556,0,0.0,1.0372344011372805,67.49114117320315,0,0.0,0.9978155324015332,9.426479478199616,8.378556115290502,False,False,0.9978155324015332,0,0.0,1.0418240348133299,8.943806743621826,9.44340640058046,8.44420708666319,0.22790957709382292,9.05946445465088,8.717600089010146,9.74319318593235,9.401328820291615,8.375735723369411,8.837323054411723,8.837323054411723
2022-11-22 00:00:00+01:00,9.368529469611117,9.725885644845476,9.310580317456983,9.643790245056152,1458559,0.0,0.0,1,0.035788316343248416,0.8801376983357224,9.188885498046876,8.708547163009644,0.8801376983357224,-1,0.0,1.0372344011372805,75.80169236730485,1,0.0,0.9978155324015332,9.725885644845476,8.378556115290502,True,False,0.9978155324015332,-1,0.0,1.0418240348133299,8.999583292007447,9.547867128121506,8.451299455893388,0.2412949923902929,9.310580253601074,8.948637765015635,10.034465230771954,9.672522742186514,8.586695276430195,8.84910618288748,8.84910618288748
2022-11-23 00:00:00+01:00,9.658277562412184,9.774176782630914,9.581011415599695,9.600327491760254,1287576,0.0,0.0,1,-0.004506812383044068,0.8761710828580791,9.233796405792237,8.778569650650024,0.8761710828580791,-1,0.004506812383044068,1.0419090219804452,71.86538063181263,0,-0.004506812383044068,0.9933185650041123,9.774176782630914,8.422018232670366,False,False,0.9933185650041123,0,0.004506812383044068,1.0465193402743795,9.054876899719238,9.61123425013,8.498519549308476,0.23785716200750184,9.643790245056152,9.2870045020449,10.357361731078658,10.000575988067405,8.930218759033647,8.8841773613658,8.8841773613658
2022-11-24 00:00:00+01:00,9.609985666741496,9.653447987995452,9.523061024233582,9.619644165039062,326488,0.0,0.0,1,0.0020120848268341263,0.8779340133996086,9.267117404937744,8.845533688863119,0.8779340133996086,-1,-0.0020120848268341263,1.0398126126463767,70.88602927620663,0,0.0,0.9933185650041123,9.774176782630914,8.422018232670366,False,False,0.9933185650041123,0,0.0,1.0465193402743795,9.106790113449097,9.67044435458765,8.543135872310545,0.230180719275671,9.600327491760254,9.255056412846747,10.290869649587266,9.945598570673761,8.909785333933241,8.937577326641707,8.937577326641707
2022-11-25 00:00:00+01:00,9.64379055916405,9.677595306954377,9.55203757841733,9.653449058532717,419159,0.0,0.0,1,0.0035141521779478158,0.8810192071248913,9.320720958709718,8.909922218322754,0.8810192071248913,-1,-0.0035141521779478158,1.0361585528889878,70.2265107426756,0,0.0,0.9933185650041123,9.774176782630914,8.581380180390708,False,False,0.9933185650041123,0,0.0,1.0465193402743795,9.162083768844605,9.712265243189488,8.611902294499721,0.22270764850862637,9.619644165039062,9.285582692276122,10.28776711056494,9.953705637802003,8.951521219513184,8.987773294001059,8.987773294001059
2022-11-28 00:00:00+01:00,9.614815439627067,9.638960765601132,9.566523866593798,9.57618236541748,329767,0.0,0.0,1,-0.00800405043282848,0.8739674849587732,9.36563196182251,8.965296363830566,0.8739674849587732,0,0.00800405043282848,1.044452018202718,63.879563318950304,0,-0.0,0.9933185650041123,9.774176782630914,8.653817657851574,False,False,0.9933185650041123,0,-0.0,1.0465193402743795,9.203855800628663,9.746543326657749,8.661168274599577,0.2130089016107901,9.653449058532717,9.333935706116531,10.292475763365086,9.972962410948902,9.014422353700347,9.03495750331885,9.03495750331885
2022-11-29 00:00:00+01:00,9.60998550923115,9.658277078842378,9.590669434037707,9.61481475830078,315416,0.0,0.0,1,0.004034216497673659,0.8774932590050242,9.408128261566162,9.01600227355957,0.8774932590050242,0,0.0,1.044452018202718,65.89395572202801,0,0.0,0.9933185650041123,9.774176782630914,8.653817657851574,False,False,0.9933185650041123,0,0.0,1.0465193402743795,9.242971754074096,9.785728887777971,8.700214620370222,0.20365788816894062,9.57618236541748,9.27069553316407,10.187156029924303,9.881669197670892,8.965208700910658,9.079310660077574,9.079310660077574
2022-11-30 00:00:00+01:00,9.595499501647938,9.61964482797072,9.421650204651398,9.460283279418944,654082,0.0,0.0,1,-0.016072226326401595,0.8633899887464037,9.455936813354493,9.051576964060466,0.8633899887464037,0,-0.0,1.044452018202718,55.88234155231803,0,-0.0,0.9933185650041123,9.774176782630914,8.735912137785299,False,False,0.9933185650041123,0,-0.0,1.0465193402743795,9.276534223556519,9.784778743089436,8.768289704023601,0.20325336925111076,9.61481475830078,9.309934704424114,10.224574866054112,9.919694812177445,9.005054650547446,9.121002627430775,9.121002627430775
2022-12-01 00:00:00+01:00,9.605156919462976,9.764518465359108,9.523061521814354,9.725885391235352,782310,0.0,0.0,1,0.028075492453194517,0.8876300878596171,9.52644214630127,9.091819794972738,0.8876300878596171,0,0.0,1.044452018202718,69.32513516378667,0,0.0,0.9933185650041123,9.774176782630914,8.769715410404933,False,False,0.9933185650041123,0,0.0,1.0465193402743795,9.317340421676636,9.832248905005638,8.802431938347635,0.21046635615747178,9.460283279418944,9.144583745182736,10.091682347891359,9.775982813655151,8.828884210946528,9.160193076742782,9.160193076742782
2022-12-02 00:00:00+01:00,9.774176472164603,10.33435647930418,9.67759425225939,10.189482688903809,1318193,0.0,0.0,1,0.04766633360560024,0.9299401597459018,9.639443969726562,9.147837766011556,0.9299401597459018,-1,0.0,1.044452018202718,76.19044708298613,1,0.0,0.9933185650041123,10.33435647930418,8.837323054411723,True,False,0.9933185650041123,-1,0.0,1.0465193402743795,9.377704668045045,9.994322607755862,8.761086728334227,0.24234463264942313,9.725885391235352,9.362368442261216,10.45291928918362,10.089402340209487,8.998851493287082,9.19703209909607,9.19703209909607
2022-12-05 00:00:00+01:00,10.141191393441597,10.189482965246436,9.870759880853656,9.928709030151367,607348,0.0,0.0,1,-0.025592433562541927,0.9061407279904652,9.701256847381591,9.196290111541748,0.9061407279904652,0,0.025592433562541927,1.071182087087834,66.59432756334024,0,-0.025592433562541927,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,0.025592433562541927,1.0733023169622669,9.421649837493897,10.063296608660975,8.780003066326818,0.24780023634537712,10.189482688903809,9.817782334385743,10.93288339793994,10.561183043421874,9.446081979867678,9.288018049512718,9.288018049512718
2022-12-06 00:00:00+01:00,9.841784696957996,10.092900141431702,9.812810121391076,9.93836784362793,505955,0.0,0.0,1,0.0009728166519162862,0.9070222367796339,9.73071460723877,9.243293730417887,0.9070222367796339,-1,0.0,1.071182087087834,73.57143226584246,0,0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.459800052642823,10.128497992564464,8.791102112721182,0.2501066494664664,9.928709030151367,9.553549055951667,10.679028978550766,10.303869004351068,9.178389081751968,9.371725123896036,9.371725123896036
2022-12-07 00:00:00+01:00,9.851442522851713,10.005974810098785,9.851442522851713,9.97700023651123,484123,0.0,0.0,1,0.0038871969211795587,0.9105480108258851,9.768381881713868,9.292711893717447,0.9105480108258851,-1,-0.0038871969211795587,1.0670181913768835,73.57140741249248,0,0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.501089143753052,10.190140998994483,8.812037288511622,0.24327990930793822,9.93836784362793,9.573447979666023,10.668207571551743,10.303287707589837,9.208528115704116,9.448735632328688,9.448735632328688
2022-12-08 00:00:00+01:00,10.00597554669402,10.073584118155472,9.8611017470062,9.880417823791504,1415003,0.0,0.0,1,-0.009680506207294548,0.9017334451550454,9.794459247589112,9.336013158162435,0.9017334451550454,0,0.009680506207294548,1.0773474676018038,69.67592613756356,0,-0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.530788326263428,10.231378785590987,8.830197866935869,0.2410800851537477,9.97700023651123,9.61538010878061,10.700240491972474,10.338620364241851,9.253759981049987,9.519585300086728,9.519585300086728
2022-12-09 00:00:00+01:00,9.928709030151367,9.948026027307352,9.619644444336576,9.928709030151367,814068,0.0,0.0,1,0.004887567228541778,0.9061407279904653,9.821985244750977,9.382050927480062,0.9061407279904653,0,0.0,1.0773474676018038,66.41024199824895,0,0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.571353101730347,10.265426166347009,8.877280037113685,0.2473159064263926,9.880417823791504,9.509443964151915,10.622365543070682,10.251391683431093,9.138470104512326,9.584766994424124,9.584766994424124
2022-12-12 00:00:00+01:00,9.841784203188965,9.870759698387314,9.754860480849228,9.80315113067627,250735,0.0,0.0,1,-0.012645944109531793,0.8946817229889275,9.844682121276856,9.41746457417806,0.8946817229889275,0,-0.0,1.0773474676018038,54.755023874430165,0,-0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.605157041549683,10.274810368890186,8.93550371420918,0.2420682380603745,9.928709030151367,9.565606673060806,10.654913744332491,10.291811387241928,9.202504315970243,9.619644444336576,9.619644444336576
2022-12-13 00:00:00+01:00,9.80315095281573,10.092899451946534,9.793493375676604,9.97700023651123,592750,0.0,0.0,1,0.01773400241591183,0.9105480108258852,9.880900669097901,9.455614725748697,0.9105480108258852,0,0.0,1.0773474676018038,60.4278103103235,0,0.0,0.967897125622805,10.33435647930418,8.837323054411723,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.644514465332032,10.304360908594303,8.98466802206976,0.2461637979324856,9.80315113067627,9.433905433777541,10.541642524473726,10.172396827574998,9.064659736878813,9.619644444336576,9.619644444336576
2022-12-14 00:00:00+01:00,9.928709030151367,9.948026027307352,9.832126807626803,9.928709030151367,328204,0.0,0.0,1,-0.0048402531036473295,0.9061407279904653,9.927743244171143,9.493603897094726,0.9061407279904653,0,-0.0,1.0773474676018038,58.42105755498873,0,-0.0,0.967897125622805,10.33435647930418,8.919419660853453,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.691840028762817,10.287540557366514,9.09613950015912,0.23892877157191,9.97700023651123,9.618607079153366,10.69378655122696,10.335393393869095,9.2602139217955,9.676821407133984,9.676821407133984
2022-12-15 00:00:00+01:00,9.890076322726731,10.044608621349782,9.87076024594143,9.880417823791504,668089,0.0,0.0,1,-0.004863795102990065,0.9017334451550454,9.943196487426757,9.52595911026001,0.9017334451550454,0,-0.0,1.0773474676018038,56.13575731075863,0,-0.0,0.967897125622805,10.33435647930418,8.97736905861235,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.734819316864014,10.249146276644789,9.22049235708324,0.23428017184594166,9.928709030151367,9.577288772382454,10.631549545689193,10.28012928792028,9.225868514613541,9.729424212907599,9.729424212907599
2022-12-16 00:00:00+01:00,9.851442966670575,9.957684609753064,9.716227669780327,9.870759963989258,1092997,0.0,0.0,1,-0.0009774748370449116,0.9008520234026846,9.911324214935302,9.555577850341797,0.9008520234026846,0,-0.0,1.0773474676018038,58.265601075509935,0,-0.0,0.967897125622805,10.33435647930418,8.996685484092554,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.775384092330933,10.188210147041369,9.362558037620497,0.23479279814071277,9.880417823791504,9.528228626580434,10.584796218213642,10.232607021002574,9.176039429369366,10.33435647930418,10.33435647930418
2022-12-19 00:00:00+01:00,9.851443507380251,10.015634309260356,9.851443507380251,9.948026657104492,509966,0.0,0.0,1,0.007827836296001589,0.9079037455688026,9.913255977630616,9.585518550872802,0.9079037455688026,0,0.0,1.0773474676018038,59.15123990319644,0,0.0,0.967897125622805,10.33435647930418,9.310580317456983,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.807256412506103,10.166581532152781,9.447931292859424,0.22974979840781223,9.870759963989258,9.526135266377539,10.560009359212694,10.215384661600977,9.181510568765821,10.321993903113704,10.321993903113704
2022-12-20 00:00:00+01:00,9.85144288369767,9.928709030151367,9.745202162595117,9.928709030151367,398223,0.0,0.0,1,-0.0019418551657508498,0.9061407279904653,9.912290096282959,9.610630067189534,0.9061407279904653,0,-0.0,1.0773474676018038,63.89682657344402,0,-0.0,0.967897125622805,10.33435647930418,9.421650204651398,False,False,0.967897125622805,0,-0.0,1.0733023169622669,9.821502351760865,10.176338461189596,9.466666242332133,0.22782656241506674,9.948026657104492,9.606286813481892,10.631506344349692,10.289766500727092,9.264546969859293,10.309878578447035,10.309878578447035
2022-12-21 00:00:00+01:00,10.01563407380241,10.179824871822545,9.986659498000376,10.150850296020508,512558,0.0,0.0,1,0.022373630367708897,0.9264143856996506,9.929675102233887,9.64395112991333,0.9264143856996506,0,0.0,1.0773474676018038,62.941186037245316,0,0.0,0.967897125622805,10.33435647930418,9.421650204651398,False,False,0.967897125622805,0,0.0,1.0733023169622669,9.849028491973877,10.2161636999188,9.481893284028954,0.22949008236193183,9.928709030151367,9.58447390660847,10.617179277237163,10.272944153694265,9.240238783065571,10.298005560273701,10.298005560273701
2022-12-22 00:00:00+01:00,10.179825325234953,10.305383054083032,10.092900672872036,10.286066055297852,640721,0.0,0.0,1,0.01332063377295123,0.9387548124535493,9.970239925384522,9.677272192637126,0.9387548124535493,0,0.0,1.0773474676018038,53.676489273109695,0,0.0,0.967897125622805,10.33435647930418,9.421650204651398,False,False,0.967897125622805,-1,0.0,1.0733023169622669,9.882349586486816,10.27987192801891,9.484827244954722,0.22827524656543646,10.150850296020508,9.808437426172354,10.835676035716817,10.493263165868662,9.466024556324198,9.716227669780327,9.716227669780327
2022-12-23 00:00:00+01:00,10.3053823623005,10.353673934936523,10.218457715772686,10.353673934936523,547595,0.0,0.0,1,0.006572763510871216,0.9449250258304988,10.012736415863037,9.71848087310791,0.9449250258304988,0,0.0,1.0773474676018038,68.9655289823491,1,0.0,0.967897125622805,10.353673934936523,9.421650204651398,True,False,0.967897125622805,-1,-0.006572763510871216,1.0662477546572038,9.917360830307008,10.349877998972694,9.484843661641321,0.22162817317960792,10.286066055297852,9.95362379552844,10.950950574836675,10.618508315067263,9.621181535759028,9.72801077746638,9.72801077746638
2022-12-27 00:00:00+01:00,10.372990707660769,10.41162378414593,10.26674997759787,10.286066055297852,290899,0.0,0.0,1,-0.006529844387946349,0.9387548124535494,10.061027908325196,9.75711399714152,0.9387548124535494,0,-0.0,1.0773474676018038,64.75410101428679,0,-0.006529844387946349,0.9615769080089476,10.41162378414593,9.421650204651398,False,False,0.9615769080089476,0,0.006529844387946349,1.0732101865741124,9.952855014801026,10.384062519681484,9.521647509920568,0.21614571842021157,10.353673934936523,10.029455357306206,11.002111090197157,10.67789251256684,9.70523677967589,9.753037303765186,9.753037303765186
2022-12-28 00:00:00+01:00,10.286065773538454,10.35367434634943,10.247432698111542,10.276408195495604,422051,0.0,0.0,1,-0.0009389264807679876,0.9378733907011884,10.090968704223632,9.793332544962565,0.9378733907011884,0,-0.0,1.0773474676018038,63.02525959079486,0,-0.0,0.9615769080089476,10.41162378414593,9.421650204651398,False,False,0.9615769080089476,0,-0.0,1.0732101865741124,9.985934686660766,10.409781289393873,9.562088083927659,0.2082954276929028,10.286066055297852,9.973622913758497,10.91095233837656,10.598509196837206,9.661179772219143,9.792552492588031,9.792552492588031
2022-12-29 00:00:00+01:00,10.276407161217955,10.353673304295263,10.218457093367435,10.334356307983398,385458,0.0,0.0,1,0.005638946155641644,0.9431620082521615,10.131533432006837,9.838404496510824,0.9431620082521615,-1,0.0,1.0773474676018038,70.43476394297016,0,0.0,0.9615769080089476,10.41162378414593,9.523061521814354,False,False,0.9615769080089476,0,0.0,1.0732101865741124,10.02963833808899,10.405169363318208,9.654107312859772,0.2030754836382546,10.276408195495604,9.971794970038221,10.885634646410367,10.581021420952986,9.66718174458084,9.829696770081505,9.829696770081505
2022-12-30 00:00:00+01:00,10.286066055297852,10.372990707660769,10.26674997759787,10.286066055297852,384262,0.0,0.0,1,-0.004672787665376155,0.9387548124535493,10.17209825515747,9.880578962961833,0.9387548124535493,0,0.004672787665376155,1.0823816835597377,66.08700953244478,0,-0.0,0.9615769080089476,10.41162378414593,9.619644444336576,False,False,0.9615769080089476,0,-0.0,1.0732101865741124,10.057647371292115,10.421767394679932,9.693527347904297,0.19615871552572917,10.334356307983398,10.040118234694805,10.922832454560586,10.628594381271991,9.74588016140621,9.86461239092537,9.86461239092537
2023-01-02 00:00:00+01:00,10.430940628051758,10.440599127300938,10.237775248494078,10.430940628051758,291491,0.0,0.0,1,0.01408454621767552,0.9519767479966166,10.228116321563721,9.926294835408529,0.9519767479966166,-1,0.0,1.0823816835597377,77.77787154962945,1,0.0,0.9615769080089476,10.440599127300938,9.619644444336576,True,False,0.9615769080089476,0,0.0,1.0732101865741124,10.069720268249512,10.465186869851538,9.674253666647486,0.19663479861723854,10.286066055297852,9.991113857371994,10.875970451149566,10.581018253223709,9.696161659446137,9.897433074518602,9.897433074518602
2023-01-03 00:00:00+01:00,10.353673489102134,10.556497348571623,10.353673489102134,10.459914207458496,562993,0.0,0.0,1,0.0027776573983002706,0.9546210132536992,10.27930507659912,9.964605967203775,0.9546210132536992,-1,-0.0027776573983002706,1.0793751980686133,74.50987225507157,1,0.0027776573983002706,0.9642478392215134,10.556497348571623,9.619644444336576,True,False,0.9642478392215134,0,0.0,1.0732101865741124,10.096280527114867,10.520598181430314,9.671962872799421,0.19707687439239935,10.430940628051758,10.13532531646316,11.022171251228956,10.726555939640356,9.83971000487456,9.940886358741189,9.940886358741189
2023-01-04 00:00:00+01:00,10.45991484657473,10.51786491900046,10.401965695234152,10.45025634765625,404008,0.0,0.0,1,-0.0009233211296665322,0.9537395915013384,10.33145980834961,9.991488170623779,0.9537395915013384,-1,0.0009233211296665322,1.0803718079958282,77.5511191089848,0,-0.0009233211296665322,0.9633575288173248,10.556497348571623,9.619644444336576,False,False,0.9633575288173248,0,-0.0,1.0732101865741124,10.121874952316285,10.566282047829594,9.677467856802975,0.1912784707762499,10.459914207458496,10.172996501294122,11.033749619787246,10.74683191362287,9.886078795129746,10.002447457724232,10.002447457724232
2023-01-05 00:00:00+01:00,10.479231519554125,10.498547595707132,10.372989876914648,10.46957302093506,432541,0.0,0.0,1,0.0018484401373697334,0.955502522042868,10.363332080841065,10.020463021596273,0.955502522042868,-1,-0.0018484401373697334,1.078374805382646,82.10536490857528,0,0.0,0.9633575288173248,10.556497348571623,9.619644444336576,False,False,0.9633575288173248,0,0.0,1.0732101865741124,10.146503591537476,10.6102410601459,9.682766122929053,0.18658413134883806,10.45025634765625,10.170380150632994,11.010008741702764,10.730132544679506,9.890503953609736,10.05785244680897,10.05785244680897
2023-01-06 00:00:00+01:00,10.488888781358396,10.517864276343392,10.411622636901932,10.459914207458496,380754,0.0,0.0,1,-0.0009225604002427445,0.9546210132536992,10.380716896057129,10.048472023010254,0.9546210132536992,-1,0.0009225604002427445,1.0793696712747116,82.10527956927753,0,-0.0,0.9633575288173248,10.556497348571623,9.619644444336576,False,False,0.9633575288173248,0,-0.0,1.0732101865741124,10.175478410720824,10.641503297266079,9.70945352417557,0.18084538192688251,10.46957302093506,10.198304948044736,11.012109166715708,10.740841093825384,9.927036875154412,10.107716936985236,10.107716936985236
2023-01-09 00:00:00+01:00,10.51786527912401,10.537181356537186,10.411623629553397,10.430940628051758,521933,0.0,0.0,1,-0.0027699633889997077,0.9519767479966167,10.388443565368652,10.074388408660889,0.9519767479966167,-1,0.0027699633889997077,1.0823594857473393,77.77788749114042,0,-0.0,0.9633575288173248,10.556497348571623,9.716227669780327,False,False,0.9633575288173248,0,-0.0,1.0732101865741124,10.200589990615844,10.664842069296833,9.736337911934855,0.17689626371666156,10.459914207458496,10.194569811883504,10.99060299860848,10.725258603033488,9.929225416308512,10.152594978143874,10.152594978143874
2023-01-10 00:00:00+01:00,10.392307008828316,10.430940082720106,10.247432290920246,10.353673934936523,414709,0.0,0.0,1,-0.007407452105272494,0.9449250258304986,10.39520435333252,10.100304794311523,0.9449250258304986,-1,0.007407452105272494,1.0903770117987002,72.9167995227465,0,-0.0,0.9633575288173248,10.556497348571623,9.716227669780327,False,False,0.9633575288173248,0,-0.0,1.0732101865741124,10.228116130828857,10.658923104197731,9.797309157459983,0.17736855467486515,10.430940628051758,10.16488779603946,10.963046292076353,10.696993460064055,9.898834964027163,10.19298521518665,10.19298521518665
2023-01-11 00:00:00+01:00,10.430940453458865,10.459915029636244,10.30538272857666,10.30538272857666,454543,0.0,0.0,1,-0.0046641614042831625,0.9405177429950787,10.398101806640625,10.123323726654053,0.9405177429950787,0,0.0046641614042831625,1.0954627061732494,60.25647679872385,0,-0.0,0.9633575288173248,10.556497348571623,9.716227669780327,False,False,0.9633575288173248,0,-0.0,1.0732101865741124,10.24453525543213,10.6605863155702,9.82848419529406,0.17573739370234506,10.353673934936523,10.090067844383006,10.880886116043559,10.617280025490041,9.826461753829488,10.229336428525146,10.229336428525146
2023-01-12 00:00:00+01:00,10.26674946383358,10.546839484606163,10.160508739087136,10.47923183441162,701232,0.0,0.0,1,0.016869737923743244,0.9563840308320362,10.412589359283448,10.157288678487141,0.9563840308320362,0,0.0,1.0954627061732494,62.195208592983086,0,0.0,0.9633575288173248,10.556497348571623,9.716227669780327,False,False,0.9633575288173248,0,0.0,1.0732101865741124,10.272061395645142,10.673477622252662,9.870645169037623,0.1907797759749652,10.30538272857666,10.019213064614213,10.877722056501556,10.591552392539107,9.733043400651765,10.556497348571623,10.556497348571623
2023-01-13 00:00:00+01:00,10.527522401742493,10.614447049053352,10.479231749756586,10.53718090057373,681289,0.0,0.0,1,0.0055298963776924115,0.9616727354198171,10.437700843811035,10.184331862131755,0.9616727354198171,0,0.0,1.0954627061732494,61.72845375629167,0,0.0,0.9633575288173248,10.614447049053352,9.716227669780327,False,False,0.9633575288173248,0,0.0,1.0732101865741124,10.304899549484253,10.679335582068498,9.930463516900007,0.18681088478366523,10.47923183441162,10.19901550723612,11.039664488762615,10.759448161587118,9.918799180060624,10.160508739087136,10.160508739087136
2023-01-16 00:00:00+01:00,10.53718107640303,10.691713375940886,10.479231924618912,10.662738800048828,407413,0.0,0.0,1,0.011915701235447163,0.9731317404213549,10.460880661010743,10.200107065836589,0.9731317404213549,-1,0.0,1.0954627061732494,72.41391834131197,1,0.0,0.9633575288173248,10.691713375940886,9.745202162595117,True,False,0.9633575288173248,0,0.0,1.0732101865741124,10.344498491287231,10.6935606456952,9.995436336879262,0.1886444966792587,10.53718090057373,10.254214155554843,11.103114390611507,10.820147645592618,9.971247410535954,10.160508739087136,10.160508739087136
2023-01-17 00:00:00+01:00,10.633764266967772,10.70137191801648,10.585472692896484,10.633764266967772,344415,0.0,0.0,1,-0.0027173631113353025,0.9704873881274644,10.47826566696167,10.223608907063802,0.9704873881274644,-1,0.0027173631113353025,1.098439476120848,70.78662032070119,0,-0.0027173631113353025,0.9607397366054895,10.70137191801648,9.745202162595117,False,False,0.9607397366054895,0,-0.0,1.0732101865741124,10.378785371780396,10.698846274859926,10.058724468700865,0.1834484058535971,10.662738800048828,10.387566191268432,11.213084017609619,10.937911408829224,10.112393582488037,10.181756924561286,10.181756924561286
2023-01-18 00:00:00+01:00,10.643423080444336,10.788296885853136,10.633764581127698,10.643423080444336,331333,0.0,0.0,1,0.0009083155535587473,0.9713688969166332,10.497582340240479,10.247110748291016,0.9713688969166332,0,-0.0009083155535587473,1.0974417464600446,69.0477981713924,0,0.0,0.9607397366054895,10.788296885853136,9.986659498000376,False,False,0.9607397366054895,0,0.0,1.0732101865741124,10.414521074295044,10.680648300737143,10.148393847852944,0.1813829924987233,10.633764266967772,10.361689778219686,11.17791324446394,10.905838755715857,10.089615289471602,10.212933824168598,10.212933824168598
2023-01-19 00:00:00+01:00,10.57581333402899,10.633763402420106,10.48888869198486,10.546838760375977,350731,0.0,0.0,1,-0.00907455424240522,0.9625541571721778,10.505308914184571,10.266105365753173,0.9625541571721778,0,-0.0,1.0974417464600446,65.16849320235814,0,-0.0,0.9607397366054895,10.788296885853136,10.092900672872036,False,False,0.9607397366054895,0,-0.0,1.0732101865741124,10.434320497512818,10.67691639640956,10.191724598616076,0.1794652350673485,10.643423080444336,10.374225227843313,11.181818785646382,10.912620933045359,10.10502737524229,10.25896286910336,10.25896286910336
2023-01-20 00:00:00+01:00,10.62410531926435,10.749663038113145,10.566155248609087,10.740004539489746,406350,0.0,0.0,1,0.018315040506685865,0.9801833755506651,10.533317947387696,10.294758256276449,0.9801833755506651,0,0.0,1.0974417464600446,67.0212263085634,0,0.0,0.9607397366054895,10.788296885853136,10.160508739087136,False,False,0.9607397366054895,-1,0.0,1.0732101865741124,10.457017421722412,10.72363482449985,10.190400018944974,0.18113373811519273,10.546838760375977,10.275138153203187,11.090239974721555,10.818539367548766,10.003437546030398,10.301309590443342,10.301309590443342
2023-01-23 00:00:00+01:00,10.749662804992386,10.76897888073516,10.595130514709762,10.672396659851074,591073,0.0,0.0,1,-0.006294958199513423,0.9740131621737157,10.557463550567627,10.319547843933105,0.9740131621737157,0,-0.0,1.0974417464600446,61.224495964694775,0,-0.0,0.9607397366054895,10.788296885853136,10.160508739087136,False,False,0.9607397366054895,0,0.006294958199513423,1.0799659998378885,10.47295355796814,10.750821630443513,10.195085485492767,0.18061335439449314,10.740004539489746,10.469084507898007,11.281844602673225,11.010924571081485,10.198164476306268,10.340268574076125,10.340268574076125
